Active Date,COUNTY,SED CODE,LEGAL NAME,INSTITUTION TYPE CODE,INSTITUTION TYPE DESCRIPTION,INSTITUTION SUB TYPE CODE,INSTITUTION SUB TYPE DESCRIPTION,NEEDS RESOURCE CODE,NEEDS RESOURCE DESCRIPTION,GRADE ORGANIZATION CODE,GRADE ORGANIZATION DESCRIPTION,COMMUNITY TYPE CODE,COMMUNITY TYPE DESCRIPTION,MAILING ADDRESS,MAIL CITY,STATE,ZIP,SALUTATION,CEO FIRST NAME,CEO LAST NAME,CEO_PHONE,CEO EMAIL,
07/01/2008,NEW YORK,310200996064,BLUE SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,241 WATER ST,NEW YORK,NY,10038,MS.,ALLISON,GAINES PELL,2122286341,allisongp@blueschool.org,
07/01/1993,NEW YORK,310200999413,UNITED CEREBRAL PALSY OF NEW YORK CITY,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,7,Special,71,NEW YORK CITY,80 MAIDEN LN-7TH FL,NEW YORK,NY,10038,MS.,MARIANNE,GIORDANO,2126836700,mgiordano@ucpnyc.org,
07/01/1997,NEW YORK,310200999592,"NYSARC, INC-NEW YORK CITY CHAPTER",14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,7,Special,71,NEW YORK CITY,83 MAIDEN LN-7TH FL,NEW YORK,NY,10038,MS.,CHRISTINA,MUCCIOLI,2127802532,christina.muccioli@ahrcnyc.org,
07/01/1997,NEW YORK,310200999614,SCHOOL FOR YOUNG PERFORMERS,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,3,Junior High,71,NEW YORK CITY,222 BROADWAY-21ST FL,NEW YORK,NY,10038,MS.,IRIS,EVEN,2126633921,iris@schoolforyoungperformers.org,
07/01/2003,NEW YORK,310500010046,PS 46 ARTHUR TAPPAN,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,2987 FREDERICK DOUGLAS BLVD,NEW YORK,NY,10039,MS.,KERRY ANN,HAZELL,2123601519,khazell@schools.nyc.gov,
07/01/2003,NEW YORK,310500010200,PS 200 JAMES MCCUNE SMITH SCHOOL (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,2589 7TH AVE,NEW YORK,NY,10039,MR.,RENEE,BELTON,2124916636,rbelton2@schools.nyc.gov,
07/01/1993,NEW YORK,310500011499,FREDERICK DOUGLASS ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,2581 7TH AVE,NEW YORK,NY,10039,MR.,JOSEPH,GATES,2124914107,jgates@schools.nyc.gov,
07/01/1980,NEW YORK,310600010152,PS 152 DYCKMAN VALLEY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,93 NAGLE AVE,NEW YORK,NY,10040,MS.,JULIE,PIETRI,2125675456,jpietri@schools.nyc.gov,
07/01/2001,NEW YORK,310600010178,PROFESSOR JUAN BOSCH PUBLIC SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,12-18 ELLWOOD ST,NEW YORK,NY,10040,MS.,DIEDRE,BUDD,2125690327,dbudd@schools.nyc.gov,
07/01/1980,NEW YORK,310600010187,PS/IS 187 HUDSON CLIFFS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,349 CABRINI BLVD,NEW YORK,NY,10040,MS.,CYNTHIA,CHORY,2129278218,cchory@schools.nyc.gov,
07/01/1980,NEW YORK,310600010189,PS 189,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,2580 AMSTERDAM AVE,NEW YORK,NY,10040,MS.,ROSALINA,PEREZ,2129278303,rperez10@schools.nyc.gov,
07/01/2003,NEW YORK,310600010218,IS 218 SALOME URENA,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,4600 BROADWAY,NEW YORK,NY,10040,MS.,JUNE,BARNETT,2125672322,jbarnett@schools.nyc.gov,
07/01/2005,NEW YORK,310600010322,MIDDLE SCHOOL 322,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,4600 BROADWAY,NEW YORK,NY,10040,MS.,ERICA,ZIGELMAN,2123040853,ezigelman@schools.nyc.gov,
07/01/2005,NEW YORK,310600011293,CITY COLLEGE ACADEMY OF THE ARTS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,4600 BROADWAY,NEW YORK,NY,10040,MS.,BERNEDETTE,DRYSDALE,2125673164,bdrysdale@schools.nyc.gov,
07/01/1999,NEW YORK,310600011462,COLLEGE ACADEMY (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,549 AUDUBON AVE,NEW YORK,NY,10040,MR.,PETER,SLOMAN,2129271841,psloman@schools.nyc.gov,
07/01/1999,NEW YORK,310600011463,HIGH SCHOOL FOR MEDIA & COMMUNICATIONS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,549 AUDUBON AVE,NEW YORK,NY,10040,MR.,JUAN,VILLAR,2129271841,jvillar@schools.nyc.gov,
07/01/1999,NEW YORK,310600011467,HIGH SCHOOL FOR LAW & PUBLIC SERVICE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,549 AUDUBON AVE,NEW YORK,NY,10040,MR.,NICHOLAS,POLITIS,2123426130,npoliti@schools.nyc.gov,
07/01/2003,NEW YORK,310600011468,HIGH SCHOOL FOR HEALTH CAREERS & SCIENCES,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,549 AUDUBON AVE,NEW YORK,NY,10040,MR.,JAVIER,TREJO,2129271841,jtrejo@schools.nyc.gov,
07/01/1980,NEW YORK,310600145388,OUR LADY QUEEN OF MARTYRS SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,71 ARDEN ST,NEW YORK,NY,10040,MR.,ANDREW,WOODS,2125673190,olqm1@aol.com,
07/01/2009,NEW YORK,310600860929,EQUITY PROJECT CHARTER SCHOOL (THE),17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,2,Middle,71,NEW YORK CITY,549 AUDUBON AVE-TRAILER 30,NEW YORK,NY,10040,MR.,ZEKE,VANDERHOEK,6462546451,zeke@tepcharter.org,
07/01/2014,NEW YORK,310600861073,SUCCESS ACADEMY CHARTER SCHOOL - WASHINGTON HEIGHTS,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,,,71,NEW YORK CITY,701 FORT WASHINGTON AVE,NEW YORK,NY,10040,MS.,KELSEY,DEPALO,6465580027,kelsey.depalo@saschools.org,
07/01/1985,NEW YORK,310200010217,PS/IS 217 ROOSEVELT ISLAND,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,645 MAIN ST,ROOSEVELT ISLAND,NY,10044,MS.,MANDANA,BECKMAN,2129800294,mbeckma@schools.nyc.gov,
07/01/1980,NEW YORK,310200998057,CHILD SCHOOL (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,587 MAIN ST,ROOSEVELT ISLAND,NY,10044,MR.,VISHU,GROVER,2122235055,vgrover@thechildschool.org,
07/01/2010,NEW YORK,310200010267,EAST SIDE ELEMENTRAY SCHOOL-PS 267,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,213 E 63RD ST,NEW YORK,NY,10065,MS.,MEDEA,MCEVOY,2128887848,mmcevoy2@schools.nyc.gov,
07/01/1980,NEW YORK,310200145262,DOMINICAN ACADEMY,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,44 E 68TH ST,NEW YORK,NY,10065,DR.,NICOLE,GRIMES,2127440195,ngrimes@dominicanacademy.org,
07/01/1980,NEW YORK,310200145454,SAINT VINCENT FERRER HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,151 E 65TH ST,NEW YORK,NY,10065,SISTER,GAIL,MORGAN,2125354680,principal@saintvincentferrer.com,
07/01/1980,NEW YORK,310200228218,RABBI ARTHUR SCHNEIER PARK EAST DAY SCHOOL,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,71,NEW YORK CITY,164 E 68TH ST,NEW YORK,NY,10065,MS.,BARBARA,ETRA,2127377330,mrsetra@parkeastdayschool.org,
07/01/1980,NEW YORK,310200996742,BROWNING SCHOOL (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,52 E 62ND ST,NEW YORK,NY,10065,MR.,STEPHEN,CLEMENT,2122496879,sclement@browning.edu,
07/01/2014,NEW YORK,310200010177,YORKVILLE EAST MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,,,,,1458 YORK AVE,NEW YORK,NY,10075,MS.,CHRISTINA,RIGGIO,9174325413,criggio@schools.nyc.gov,
07/01/1980,NEW YORK,310200227467,RAMAZ SCHOOL,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,5,Senior High,71,NEW YORK CITY,60 E 78TH ST,NEW YORK,NY,10075,MR.,IRA,MILLER,2127748080,Imiller@ramaz.org,
07/01/1980,NEW YORK,310200996817,RUDOLF STEINER SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,15 E 79TH ST,NEW YORK,NY,10075,MR.,VICTOR,CATANO,2125352130,vcatano@steiner.edu,
07/01/1980,NEW YORK,310200997065,ALLEN-STEVENSON SCHOOL (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,132 E 78TH ST,NEW YORK,NY,10075,MR.,DAVID,TROWER,2122886710,dtrower@allen-stevenson.org,
07/01/1980,NEW YORK,310200997637,CAEDMON SCHOOL (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,416 E 80TH ST,NEW YORK,NY,10075,MR.,MATTHEW,STUART,2128792296,stuart@caedmonschool.org,
07/01/1980,NEW YORK,310200999144,ALL SOULS SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,1157 LEXINGTON AVE,NEW YORK,NY,10075,MS.,MARJORIE,GOLDSMITH,2128615232,marjorie@allsoulsschoolnyc.org,
07/01/1991,NEW YORK,310200999300,BIRCH WATHEN LENOX SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,210 E 77TH ST,NEW YORK,NY,10075,MR.,FRANK,CARNABUCI,2128610404,fcarnabuci@bwl.org,
07/01/1996,NEW YORK,310200999572,GENEVA SCHOOL OF MANHATTAN,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,PO BOX 1533,NEW YORK,NY,10101,MR.,RIM,HINCKLEY,2127549988,rim.hinckley@genevaschool.net,
07/01/2006,NEW YORK,300000010777,BUREAU FOR HUNTER COLL CAMPUS SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,8,Not Available,71,NEW YORK CITY,71 E 94TH ST,NEW YORK,NY,10128,MR.,ANTHONY,MISERANDINO,2128601267,,
07/01/1999,NEW YORK,310200010077,PS 77 LOWER LAB SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,1700 3RD AVE,NEW YORK,NY,10128,MS.,SANDRA,MILLER,2124272798,smiller112@schools.nyc.gov,
07/01/1980,NEW YORK,310200010151,YORKVILLE COMMUNITY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,421 E 88TH ST,NEW YORK,NY,10128,MS.,SAMANTHA,KAPLAN,2127225240,skaplan18@schools.nyc.gov,
07/01/1980,NEW YORK,310200010198,PS 198 ISADOR E IDA STRAUS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,1700 3RD AVE,NEW YORK,NY,10128,MS.,NANCY,EMERICK,2122893702,nemeric@schools.nyc.gov,
07/01/2012,NEW YORK,310200010527,PS 527 EAST SIDE SCHOOL FOR SOCIAL ACTION,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,323 E 91ST ST,NEW YORK,NY,10128,MR.,DANIEL,MCCORMICK,2128282710,dmccormick@schools.nyc.gov,
07/01/2003,NEW YORK,310200011655,LIFE SCIENCES SECONDARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,320 E 96TH ST,NEW YORK,NY,10128,MS.,KIMBERLY,SWANSON,2123481694,kswanson2@schools.nyc.gov,
07/01/1980,NEW YORK,310200145326,SAINT JOSEPH'S SCHOOL-YORKVILLE,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,420 E 87TH ST,NEW YORK,NY,10128,MS.,THERESA,BERNERO,2122893057,m082@adnyeducation.org,
07/01/1980,NEW YORK,310200147087,CONVENT OF THE SACRED HEART,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,6,K-12,71,NEW YORK CITY,1 E 91ST ST,NEW YORK,NY,10128,MR.,JOSEPH,CIANCAGLINI,2127224745,jciancaglini@cshnyc.org,
10/26/1993,NEW YORK,310200880425,GILLEN BREWER SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,7,Special,71,NEW YORK CITY,410 E 92ND ST,NEW YORK,NY,10128,MS.,DONNA,KENNEDY,2128313667,donna@gillenbrewer.com,
07/01/1980,NEW YORK,310200986779,HUNTER COLLEGE CAMPUS SCHOOLS,14,NON-PUBLIC SCHOOLS,22,CAMPUS SCHOOLS,,,6,K-12,71,NEW YORK CITY,71 E 94TH ST,NEW YORK,NY,10128,MS.,SONYA,MOSCO,2128601291,smosca@hccs.hunter.cuny.edu,
07/01/2015,NEW YORK,310200996191,NEW YORK INTERNATIONAL SCHOOL INC,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,,,,,4 E 90TH ST,NEW YORK,NY,10128,MR.,CARLOS,USLE,2126410260,admin@nyis.org,
07/01/1980,NEW YORK,310200996806,NIGHTINGALE BAMFORD SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,20 E 92ND ST,NEW YORK,NY,10128,MR.,PAUL,BURKE,2122895020,pburke@nightingale.org,
07/01/1991,NEW YORK,310200996823,SAINT DAVIDS SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,12 E 89TH ST,NEW YORK,NY,10128,DR.,P DAVID,O'HALLORAN,2123690058,dohalloran@saintdavids.org,
07/01/1980,NEW YORK,310200996830,SPENCE SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,22 E 91ST ST,NEW YORK,NY,10128,MS.,ELLANOR,BRIZENDINE,2122895940,bbrizendine@spenceschool.org,
07/01/1980,NEW YORK,310200997330,MANHATTAN COUNTRY SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,NEW YORK CITY,7 E 96TH ST,NEW YORK,NY,10128,DR.,MICHELE,SOLA,2123480952,msola@manhattancountryschool.org,
07/01/1980,NEW YORK,310200997733,DALTON SCHOOL (THE),14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,108 E 89TH ST,NEW YORK,NY,10128,MS.,ELLEN,STEIN,2124335250,estein@dalton.org,
07/01/1980,NEW YORK,310200998266,LA SCUOLA D'ITALIA-G MARCONI,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12,71,NEW YORK CITY,12 E 96TH ST,NEW YORK,NY,10128,MS.,MARIA,PALANDRA,2123693290,mpalandra@lascuoladitalia.org,
07/01/1998,NEW YORK,310200010089,PS 89,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,201 WARREN ST,NEW YORK,NY,10282,MS.,VERONICA,NAJJAR,2125715659,vnajjar@schools.nyc.gov,
07/01/1998,NEW YORK,310200010289,IS 289,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,201 WARREN ST,NEW YORK,NY,10282,MS.,ZEYNEP,OZKAN,2125719268,zozkan@schools.nyc.gov,
07/01/2003,NEW YORK,310200011475,STUYVESANT HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,345 CHAMBERS ST,NEW YORK,NY,10282,MS.,JIE,ZHANG,2123124800,jzhang@schools.nyc.gov,
07/01/2003,BRONX,307500012168,PS 168,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,6,K-12,71,NEW YORK CITY,339 MORRIS AVE,BRONX,NY,10451,MS.,MAUREEN,FULLERTON,7185852100,mfuller@schools.nyc.gov,
07/01/1980,BRONX,320700010000,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,16,SCHOOL DISTRICTS,1,CITY,1,NEW YORK CITY,,,71,NEW YORK CITY,501 COURTLAND AVE,BRONX,NY,10451,MS.,ELISA,ALVAREZ,7187426500,ealvarez2@schools.nyc.gov,
07/01/1980,BRONX,320700010001,PS 1 COURTLANDT SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,335 E 152ND ST,BRONX,NY,10451,MR.,JORGE,PERDOMO,7182993700,jperdom@schools.nyc.gov,
07/01/1980,BRONX,320700010018,PS 18 JOHN PETER ZENGER,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,502 MORRIS AVE,BRONX,NY,10451,MS.,LAUREN,SEWELL WALKER,7182922868,lsewell3@schools.nyc.gov,
07/01/1980,BRONX,320700010029,PS/MS 29 MELROSE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,758 COURTLANDT AVE,BRONX,NY,10451,MS.,MEREDITH,GOTLIN,7182923785,mgotlin@schools.nyc.gov,
07/01/1980,BRONX,320700010031,PS/MS 31 WILLIAM LLOYD GARRISON (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,250 E 156TH ST,BRONX,NY,10451,MS.,JAYNE,HUNNEWELL,7182924397,jhunnew@schools.nyc.gov,
07/01/2003,BRONX,320700010151,JHS 151 LOU GEHRIG,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,250 E 156TH ST,BRONX,NY,10451,MR.,SOCORRO,RIVERA,7182920260,srivera22@schools.nyc.gov,
07/01/2013,BRONX,320700010359,CONCOURSE VILLAGE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,750 CONCOURSE VILLAGE W,BRONX,NY,10451,MS.,ALEXA,SORDEN,7184027503,asorden@schools.nyc.gov,
07/01/2008,BRONX,320700010385,PERFORMANCE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,750 CONCOURSE VILLAGE W,BRONX,NY,10451,MS.,KIMBERLY,SHELLEY,7182925070,kshelle@schools.nyc.gov,
07/01/2008,BRONX,320700011381,BRONX HAVEN HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,333 E 151ST ST,BRONX,NY,10451,MS.,LUCINDA,MENDEZ,7182923638,lmendez4@schools.nyc.gov,
07/01/2003,BRONX,320700011427,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,350 GERARD AVE,BRONX,NY,10451,MS.,SUE-ANNE,ROSCH,7184028481,srosch@schools.nyc.gov,
07/01/2011,BRONX,320700011522,BRONX DESIGN AND CONSTRUCTION ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,333 E 151ST ST,BRONX,NY,10451,MS.,ABIGAIL,LOVETT,7184027690,alovett2@schools.nyc.gov,
07/01/2003,BRONX,320700011527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,730 CONCOURSE VILLAGE W,BRONX,NY,10451,MR.,R,LOBIANCO,7182927171,rlobian@schools.nyc.gov,
07/01/2003,BRONX,320700011547,NEW EXPLORERS HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,730 CONCOURSE VILLAGE W,BRONX,NY,10451,MS.,LISA,LUFT,7182924150,lluft@schools.nyc.gov,
07/01/2003,BRONX,320700011548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,730 CONCOURSE VILLAGE W,BRONX,NY,10451,MR.,JOHANNY,GARCIA,7182927110,jgarcia30@schools.nyc.gov,
07/01/2003,BRONX,320700011551,URBAN ASSEMBLY BRONX ACADEMY OF LETTERS (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,339 MORRIS AVE,BRONX,NY,10451,MR.,BRANDON,CARDET-HERNANDEZ,7184014891,bcardet@schools.nyc.gov,
07/01/1980,BRONX,320700011600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,333 E 151ST ST,BRONX,NY,10451,MR.,EVAN,SCHWARTZ,7189935000,eschwar2@schools.nyc.gov,
07/01/1994,BRONX,320700011670,HEALTH OPPORTUNITIES HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,350 GERARD AVE,BRONX,NY,10451,MS.,JULIE,MCHEDLISHVILI,7184011826,jmchedlishvili@schools.nyc.gov,
07/01/1980,BRONX,320700145282,CARDINAL HAYES HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,650 GRAND CONCOURSE,BRONX,NY,10451,MR.,WILLIAM,LESSA,7182926100,wlessa@cardinalhayes.org,
07/01/1980,BRONX,320700145404,SS PETER AND PAUL SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,838 BROOK AVE,BRONX,NY,10451,SISTER,MICHELLE,MCKEON,7186652056,brook838@aol.com,
07/01/2000,BRONX,320700860820,KIPP ACADEMY CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,6,K-12,71,NEW YORK CITY,201 E 144TH ST,BRONX,NY,10451,MR.,FRANK,CORCORAN,7186653555,fcorcoran@kippnyc.org,
07/01/2008,BRONX,320700860915,"BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS, THE SHIRLEY RODRGUEZ-REMENESKI CHARTER SCHOOL",17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,NEW YORK CITY,750 CONCOURSE VILLAGE W-LOWER LEVEL,BRONX,NY,10451,MS.,MARY,RANERO-CORDERO,7189931740,mcordero@bgligschool.org,
07/01/2010,BRONX,320700860981,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 1,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,NEW YORK CITY,339 MORRIS AVE-2ND FL,BRONX,NY,10451,MS.,ELIZABETH,VANDLIK,3472867951,elizabeth.vandlik@saschools.org,
07/01/1980,BRONX,320900010035,PS 35 FRANZ SIEGEL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,261 E 163RD ST,BRONX,NY,10451,MS.,GRACIELA,NAVARRO,7186817214,gnavarr@schools.nyc.gov,
07/01/2003,BRONX,320900011505,"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,244 E 163RD ST,BRONX,NY,10451,MS.,JOHANIE,HERNANDEZ,7184103430,jhernan13@schools.nyc.gov,
07/01/1980,BRONX,320900145211,SAINT ANGELA MERICI SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,266 E 163RD ST,BRONX,NY,10451,MS.,FRANCES,ACOSTA,7182933365,b221@adnyeducation.org,
07/01/1998,BRONX,320700449657,BRONX-MANHATTAN SDA SCHOOL,14,NON-PUBLIC SCHOOLS,1,SEVENTH-DAY ADVENTIST,,,1,Elementary,71,NEW YORK CITY,1440 PLIMPTON AVE,BRONX,NY,10452,MS.,EVELYN,CHAVEZ,7185887598,echavez22@msn.com,
07/01/2014,BRONX,320700861070,FAMILY LIFE ACADEMY CHARTER SCHOOL III,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,,,71,NEW YORK CITY,14 W 170TH ST,BRONX,NY,10452,MS.,ANDREA,HERNANDEZ,7184108100,ahernandez@flacs2nyc.com,
